Master Cust Num,Master Cust Name,Cust Num,Cust Name ,Vehicle,Program Provider,Provider Transaction Date,Provider Transaction Time,Transaction Posted Date,Provider Account Number,Provider Vehicle Number,Provider Account Name,Provider Card Number,Provider Driver First Name,Provider Driver Last Name,Provider Vehicle Description,Year,Make,Model,VIN,Provider Transaction VIN,Provider Company Vehicle Number,Provider Location,Provider Transaction Site Address,Provider Transaction Site City,Provider Transaction Site State,Provider Odometer,Provider Unusual Odometer Flag,Provider Adjusted Odometer,Provider Units Purchased,Unit Type,Provider Tax Amount,Provider Discount Amount,Provider Gross Dollars,Provider Net Dollars,Provider MPG,Provider Fuel Type
999999,PDI Fleet,999999,PDI Fleet,2B7P7X,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1066,PDI,x10066,FLEET,DRIVER,MD40,2026,Subaru,Impreza,JF1GUAFC5T8259590,JF1GUAFC5T8259590,MD40,TRACKER,1 MAIN,TOWN,VA,3739,N,3739,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27Z7ZF,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1067,PDI,x10067,FLEET,DRIVER,MN1,2024,Subaru,Forester,JF2SKABC1RH513919,JF2SKABC1RH513919,MN1,TRACKER,1 MAIN,TOWN,VA,95118,N,95118,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27Z7ZB,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1068,PDI,x10068,FLEET,DRIVER,MN2,2024,Subaru,Forester,JF2SKABC0RH517248,JF2SKABC0RH517248,MN2,TRACKER,1 MAIN,TOWN,VA,77336,N,77336,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGWV,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1069,PDI,x10069,FLEET,DRIVER,MN-3,2019,Subaru,Impreza,4S3GTAA67K3724168,4S3GTAA67K3724168,MN-3,TRACKER,1 MAIN,TOWN,VA,152147,N,152147,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,28BLM8,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1070,PDI,x10070,FLEET,DRIVER,MN4,2025,Subaru,Forester,JF2SLDAC1SH424082,JF2SLDAC1SH424082,MN4,TRACKER,1 MAIN,TOWN,VA,60979,N,60979,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27CKN3,WEX Enterprise ExxonMobil Card,07/09/2026,10:00:00 AM,07/09/2026,x0593,1071,PDI,x10071,FLEET,DRIVER,NJ1,2024,Subaru,Impreza,JF1GUABC9R8270980,JF1GUABC9R8270980,NJ1,TRACKER,1 MAIN,TOWN,VA,87000,N,87000,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27LDCQ,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1072,PDI,x10072,FLEET,DRIVER,NJ2,2024,Subaru,Impreza,JF1GUABCXR8317403,JF1GUABCXR8317403,NJ2,TRACKER,1 MAIN,TOWN,VA,52405,N,52405,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B8C3K,WEX Enterprise ExxonMobil Card,08/10/2026,10:00:00 AM,08/10/2026,x0593,1073,PDI,x10073,FLEET,DRIVER,NJ2,2026,Toyota,Corolla Cross,7MUAAABGXTV175381,7MUAAABGXTV175381,NJ2,TRACKER,1 MAIN,TOWN,VA,7397,N,7397,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27BV6Z,WEX Enterprise ExxonMobil Card,08/19/2026,10:00:00 AM,08/19/2026,x0593,1074,PDI,x10074,FLEET,DRIVER,NJ4,2024,Subaru,Impreza,JF1GUABC5R8318359,JF1GUABC5R8318359,NJ4,TRACKER,1 MAIN,TOWN,VA,85127,N,85127,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27BV7D,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1075,PDI,x10075,FLEET,DRIVER,NJ5,2024,Subaru,Impreza,JF1GUABC5R8318376,JF1GUABC5R8318376,NJ5,TRACKER,1 MAIN,TOWN,VA,86581,N,86581,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCS,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1076,PDI,x10076,FLEET,DRIVER,NJ6,2024,Subaru,Impreza,JF1GUABC3R8884746,JF1GUABC3R8884746,NJ6,TRACKER,1 MAIN,TOWN,VA,83198,N,83198,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCT,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1077,PDI,x10077,FLEET,DRIVER,NJ7,2024,Subaru,Impreza,JF1GUABC8R8883690,JF1GUABC8R8883690,NJ7,TRACKER,1 MAIN,TOWN,VA,62676,N,62676,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,279G47,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1078,PDI,x10078,FLEET,DRIVER,NJ8 New Ent.,2024,Subaru,Impreza,JF1GUABC4R8263144,JF1GUABC4R8263144,NJ8 New Ent.,TRACKER,1 MAIN,TOWN,VA,122395,N,122395,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P7W,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1079,PDI,x10079,FLEET,DRIVER,NJ8 New Ent.,2026,Subaru,Impreza,JF1GUAFC9T8241609,JF1GUAFC9T8241609,NJ8 New Ent.,TRACKER,1 MAIN,TOWN,VA,3268,N,3268,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29FXDP,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1080,PDI,x10080,FLEET,DRIVER,NJ9,2025,Subaru,Impreza,JF1GUABC8S8287470,JF1GUABC8S8287470,NJ9,TRACKER,1 MAIN,TOWN,VA,31265,N,31265,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,273LKC,WEX Enterprise ExxonMobil Card,08/11/2026,10:00:00 AM,08/11/2026,x0593,1081,PDI,x10081,FLEET,DRIVER,NJ10,2023,Subaru,Impreza,4S3GTAB69P3721374,4S3GTAB69P3721374,NJ10,TRACKER,1 MAIN,TOWN,VA,80000,N,80000,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27QSVK,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1082,PDI,x10082,FLEET,DRIVER,NJ12,2024,Subaru,Impreza,JF1GUABC9R8371632,JF1GUABC9R8371632,NJ12,TRACKER,1 MAIN,TOWN,VA,66574,N,66574,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29FXD4,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1083,PDI,x10083,FLEET,DRIVER,NJ13,2025,Subaru,Impreza,JF1GUABC3S8303235,JF1GUABC3S8303235,NJ13,TRACKER,1 MAIN,TOWN,VA,43953,N,43953,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29FXD5,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1084,PDI,x10084,FLEET,DRIVER,NJ14,2025,Subaru,Impreza,JF1GUABCXS8293318,JF1GUABCXS8293318,NJ14,TRACKER,1 MAIN,TOWN,VA,21978,N,21978,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFZ,WEX Enterprise ExxonMobil Card,08/19/2026,10:00:00 AM,08/19/2026,x0593,1085,PDI,x10085,FLEET,DRIVER,NJ15,2025,Subaru,Impreza,JF1GUABC0S8334815,JF1GUABC0S8334815,NJ15,TRACKER,1 MAIN,TOWN,VA,9754,N,9754,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27F346,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1086,PDI,x10086,FLEET,DRIVER,NJ16,2024,Subaru,Impreza,JF1GUABCXR8343127,JF1GUABCXR8343127,NJ16,TRACKER,1 MAIN,TOWN,VA,68950,N,68950,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFV,WEX Enterprise ExxonMobil Card,08/17/2026,10:00:00 AM,08/17/2026,x0593,1087,PDI,x10087,FLEET,DRIVER,NJ17,2025,Subaru,Impreza,JF1GUABC6S8322832,JF1GUABC6S8322832,NJ17,TRACKER,1 MAIN,TOWN,VA,84109,N,84109,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26ZMK4,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1088,PDI,x10088,FLEET,DRIVER,NJ20,2023,Subaru,Impreza,4S3GTAB66P3721445,4S3GTAB66P3721445,NJ20,TRACKER,1 MAIN,TOWN,VA,107976,N,107976,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFR,WEX Enterprise ExxonMobil Card,07/21/2026,10:00:00 AM,07/21/2026,x0593,1089,PDI,x10089,FLEET,DRIVER,NJ20,2025,Subaru,Impreza,JF1GUABC4S8334249,JF1GUABC4S8334249,NJ20,TRACKER,1 MAIN,TOWN,VA,9903,N,9903,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCK,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1090,PDI,x10090,FLEET,DRIVER,NJ22,2024,Subaru,Impreza,JF1GUABC9R8880538,JF1GUABC9R8880538,NJ22,TRACKER,1 MAIN,TOWN,VA,55698,N,55698,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26K8M5,WEX Enterprise ExxonMobil Card,08/11/2026,10:00:00 AM,08/11/2026,x0593,1091,PDI,x10091,FLEET,DRIVER,NJ23,2023,Subaru,Impreza,4S3GTAB64P3706944,4S3GTAB64P3706944,NJ23,TRACKER,1 MAIN,TOWN,VA,205223,N,205223,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFX,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1092,PDI,x10092,FLEET,DRIVER,NJ25,2025,Subaru,Impreza,JF1GUABC2S8327784,JF1GUABC2S8327784,NJ25,TRACKER,1 MAIN,TOWN,VA,18283,N,18283,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFT,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1093,PDI,x10093,FLEET,DRIVER,NJ26,2025,Subaru,Impreza,JF1GUABC4S8331013,JF1GUABC4S8331013,NJ26,TRACKER,1 MAIN,TOWN,VA,24825,N,24825,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P7P,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1094,PDI,x10094,FLEET,DRIVER,NJ27,2026,Subaru,Impreza,JF1GUAFC9T8244607,JF1GUAFC9T8244607,NJ27,TRACKER,1 MAIN,TOWN,VA,11873,N,11873,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFP,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1095,PDI,x10095,FLEET,DRIVER,NYC-1,2025,Subaru,Impreza,JF1GUABC4S8330170,JF1GUABC4S8330170,NYC-1,TRACKER,1 MAIN,TOWN,VA,5136,N,5136,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXM,WEX Enterprise ExxonMobil Card,07/07/2026,10:00:00 AM,07/07/2026,x0593,1096,PDI,x10096,FLEET,DRIVER,NYC-2- US,2021,Subaru,Impreza,4S3GTAB62M3708591,4S3GTAB62M3708591,NYC-2- US,TRACKER,1 MAIN,TOWN,VA,172903,N,172903,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P7Z,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1097,PDI,x10097,FLEET,DRIVER,NYC3,2026,Subaru,Impreza,JF1GUAFC2T8244349,JF1GUAFC2T8244349,NYC3,TRACKER,1 MAIN,TOWN,VA,4196,N,4196,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCC,WEX Enterprise ExxonMobil Card,08/17/2026,10:00:00 AM,08/17/2026,x0593,1098,PDI,x10098,FLEET,DRIVER,NYC4,2024,Subaru,Impreza,JF1GUABC7R8879243,JF1GUABC7R8879243,NYC4,TRACKER,1 MAIN,TOWN,VA,55516,N,55516,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NFQ,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1099,PDI,x10099,FLEET,DRIVER,NYC6,2025,Subaru,Impreza,JF1GUABCXS8331193,JF1GUABCXS8331193,NYC6,TRACKER,1 MAIN,TOWN,VA,10751,N,10751,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27QSVH,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1100,PDI,x10100,FLEET,DRIVER,NYC-7,2024,Subaru,Impreza,JF1GUABC9R8361702,JF1GUABC9R8361702,NYC-7,TRACKER,1 MAIN,TOWN,VA,51967,N,51967,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27P5J6,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1101,PDI,x10101,FLEET,DRIVER,NYC-8-US,2024,Subaru,Impreza,JF1GUABC5R8352124,JF1GUABC5R8352124,NYC-8-US,TRACKER,1 MAIN,TOWN,VA,59189,N,59189,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27P5J8,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1102,PDI,x10102,FLEET,DRIVER,NYC-9-US,2024,Subaru,Impreza,JF1GUABC0R8359028,JF1GUABC0R8359028,NYC-9-US,TRACKER,1 MAIN,TOWN,VA,41938,N,41938,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCQ,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1103,PDI,x10103,FLEET,DRIVER,OH1,2024,Subaru,Impreza,JF1GUABC8R8881518,JF1GUABC8R8881518,OH1,TRACKER,1 MAIN,TOWN,VA,99559,N,99559,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JDB,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1104,PDI,x10104,FLEET,DRIVER,OH2,2024,Subaru,Impreza,JF1GUABCXR8850335,JF1GUABCXR8850335,OH2,TRACKER,1 MAIN,TOWN,VA,73439,N,73439,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGWZ,WEX Enterprise ExxonMobil Card,08/07/2026,10:00:00 AM,08/07/2026,x0593,1105,PDI,x10105,FLEET,DRIVER,PA-1,2019,Subaru,Impreza,4S3GTAB63K3757909,4S3GTAB63K3757909,PA-1,TRACKER,1 MAIN,TOWN,VA,224253,N,224253,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCJ,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1106,PDI,x10106,FLEET,DRIVER,PA1,2024,Subaru,Impreza,JF1GUABCXR8867510,JF1GUABCXR8867510,PA1,TRACKER,1 MAIN,TOWN,VA,63012,N,63012,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26LSZX,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1107,PDI,x10107,FLEET,DRIVER,PA2,2023,Subaru,Impreza,4S3GTAB68P3707708,4S3GTAB68P3707708,PA2,TRACKER,1 MAIN,TOWN,VA,165096,N,165096,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXX,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1108,PDI,x10108,FLEET,DRIVER,PA-3,2023,Subaru,Impreza,4S3GTAB60P3706035,4S3GTAB60P3706035,PA-3,TRACKER,1 MAIN,TOWN,VA,96958,N,96958,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26LSZV,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1109,PDI,x10109,FLEET,DRIVER,PA4,2023,Subaru,Impreza,4S3GTAB62P3707851,4S3GTAB62P3707851,PA4,TRACKER,1 MAIN,TOWN,VA,81057,N,81057,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,26XG2V,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1110,PDI,x10110,FLEET,DRIVER,PA5,2023,Subaru,Impreza,4S3GTAB62P3719739,4S3GTAB62P3719739,PA5,TRACKER,1 MAIN,TOWN,VA,89022,N,89022,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,276TFR,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1111,PDI,x10111,FLEET,DRIVER,PA6,2024,Subaru,Impreza,JF1GUABCXR8259910,JF1GUABCXR8259910,PA6,TRACKER,1 MAIN,TOWN,VA,64880,N,64880,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCM,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1112,PDI,x10112,FLEET,DRIVER,PA8,2024,Subaru,Impreza,JF1GUABC0R8879651,JF1GUABC0R8879651,PA8,TRACKER,1 MAIN,TOWN,VA,53177,N,53177,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SW4X,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1113,PDI,x10113,FLEET,DRIVER,PA12,2022,Honda,Accord,1HGCV1F39NA100560,1HGCV1F39NA100560,PA12,TRACKER,1 MAIN,TOWN,VA,67848,N,67848,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SW4Z,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1114,PDI,x10114,FLEET,DRIVER,PA13,2022,Honda,Accord,1HGCV1F35NA122958,1HGCV1F35NA122958,PA13,TRACKER,1 MAIN,TOWN,VA,125484,N,125484,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SW52,WEX Enterprise ExxonMobil Card,08/02/2026,10:00:00 AM,08/02/2026,x0593,1115,PDI,x10115,FLEET,DRIVER,PA14,2023,Nissan,Rogue,5N1BT3AB0PC807978,5N1BT3AB0PC807978,PA14,TRACKER,1 MAIN,TOWN,VA,32037,N,32037,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29FXD7,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1116,PDI,x10116,FLEET,DRIVER,PA14,2025,Subaru,Impreza,JF1GUABC0S8311664,JF1GUABC0S8311664,PA14,TRACKER,1 MAIN,TOWN,VA,43999,N,43999,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NCX,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1117,PDI,x10117,FLEET,DRIVER,PA15,2025,Subaru,Impreza,JF1GUABC4S8327835,JF1GUABC4S8327835,PA15,TRACKER,1 MAIN,TOWN,VA,15796,N,15796,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29FXD9,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1118,PDI,x10118,FLEET,DRIVER,PA15,2025,Subaru,Impreza,JF1GUABC6S8297835,JF1GUABC6S8297835,PA15,TRACKER,1 MAIN,TOWN,VA,31008,N,31008,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,292NCW,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1119,PDI,x10119,FLEET,DRIVER,PA16,2025,Subaru,Impreza,JF1GUABC5S8327911,JF1GUABC5S8327911,PA16,TRACKER,1 MAIN,TOWN,VA,26422,N,26422,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SW4T,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1120,PDI,x10120,FLEET,DRIVER,PA17,2022,Honda,HR-V,3CZRU6H35NM715982,3CZRU6H35NM715982,PA17,TRACKER,1 MAIN,TOWN,VA,252746,N,252746,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SW4R,WEX Enterprise ExxonMobil Card,04/18/2026,10:00:00 AM,04/18/2026,x0593,1121,PDI,x10121,FLEET,DRIVER,PA18,2021,Honda,HR-V,3CZRU6H39MM734484,3CZRU6H39MM734484,PA18,TRACKER,1 MAIN,TOWN,VA,357886,N,357886,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27QSVP,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1122,PDI,x10122,FLEET,DRIVER,PA19,2024,Subaru,Impreza,JF1GUABC6R8370955,JF1GUABC6R8370955,PA19,TRACKER,1 MAIN,TOWN,VA,114117,N,114117,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27QSVF,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1123,PDI,x10123,FLEET,DRIVER,PA20,2024,Subaru,Impreza,JF1GUABC8R8370116,JF1GUABC8R8370116,PA20,TRACKER,1 MAIN,TOWN,VA,109064,N,109064,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCR,WEX Enterprise ExxonMobil Card,08/18/2026,10:00:00 AM,08/18/2026,x0593,1124,PDI,x10124,FLEET,DRIVER,PA21,2024,Subaru,Impreza,JF1GUABC0R8879214,JF1GUABC0R8879214,PA21,TRACKER,1 MAIN,TOWN,VA,130209,N,130209,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCL,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1125,PDI,x10125,FLEET,DRIVER,PA22,2024,Subaru,Impreza,JF1GUABC4R8884660,JF1GUABC4R8884660,PA22,TRACKER,1 MAIN,TOWN,VA,92451,N,92451,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCP,WEX Enterprise ExxonMobil Card,08/15/2026,10:00:00 AM,08/15/2026,x0593,1126,PDI,x10126,FLEET,DRIVER,PA23,2024,Subaru,Impreza,JF1GUABC1R8880534,JF1GUABC1R8880534,PA23,TRACKER,1 MAIN,TOWN,VA,65528,N,65528,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCN,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1127,PDI,x10127,FLEET,DRIVER,PA24,2024,Subaru,Impreza,JF1GUABC4R8882214,JF1GUABC4R8882214,PA24,TRACKER,1 MAIN,TOWN,VA,66748,N,66748,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,2B7P85,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1128,PDI,x10128,FLEET,DRIVER,PA27,2026,Subaru,Impreza,JF1GUAFCXT8240050,JF1GUAFCXT8240050,PA27,TRACKER,1 MAIN,TOWN,VA,6742,N,6742,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,285JCD,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1129,PDI,x10129,FLEET,DRIVER,PK1,2024,Subaru,Impreza,JF1GUABC6R8867567,JF1GUABC6R8867567,PK1,TRACKER,1 MAIN,TOWN,VA,59858,N,59858,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27P5HZ,WEX Enterprise ExxonMobil Card,08/12/2026,10:00:00 AM,08/12/2026,x0593,1130,PDI,x10130,FLEET,DRIVER,PK2,2024,Subaru,Impreza,JF1GUABC1R8369129,JF1GUABC1R8369129,PK2,TRACKER,1 MAIN,TOWN,VA,79399,N,79399,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,27SGXR,WEX Enterprise ExxonMobil Card,08/11/2026,10:00:00 AM,08/11/2026,x0593,1131,PDI,x10131,FLEET,DRIVER,PK-2,2022,Subaru,Impreza,4S3GTAB64N3723885,4S3GTAB64N3723885,PK-2,TRACKER,1 MAIN,TOWN,VA,128565,N,128565,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
999999,PDI Fleet,999999,PDI Fleet,29GF7X,WEX Enterprise ExxonMobil Card,09/01/2026,10:00:00 AM,09/01/2026,x0593,1132,PDI,x10132,FLEET,DRIVER,RI-1,2022,Subaru,Impreza,4S3GTAB60N3700779,4S3GTAB60N3700779,RI-1,TRACKER,1 MAIN,TOWN,VA,110851,N,110851,10.0,GAL,0,0,40.00,40.00,25,UNLEADED
